x,y,theta
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
5.544444561004639,5.544444561004639,0.0
